point_id,from,to,volume,coverage,name,lat,lon
03375V625405,2026-05-05 13:00:00+02:00,2026-05-05 14:00:00+02:00,3609,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-05 14:00:00+02:00,2026-05-05 15:00:00+02:00,3768,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-05 15:00:00+02:00,2026-05-05 16:00:00+02:00,3525,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-05 16:00:00+02:00,2026-05-05 17:00:00+02:00,3219,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-05 17:00:00+02:00,2026-05-05 18:00:00+02:00,3281,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-05 18:00:00+02:00,2026-05-05 19:00:00+02:00,2946,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-05 19:00:00+02:00,2026-05-05 20:00:00+02:00,2603,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-05 20:00:00+02:00,2026-05-05 21:00:00+02:00,2310,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-05 21:00:00+02:00,2026-05-05 22:00:00+02:00,1929,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-05 22:00:00+02:00,2026-05-05 23:00:00+02:00,1211,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-05 23:00:00+02:00,2026-05-06 00:00:00+02:00,609,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-06 00:00:00+02:00,2026-05-06 01:00:00+02:00,228,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-06 01:00:00+02:00,2026-05-06 02:00:00+02:00,163,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-06 02:00:00+02:00,2026-05-06 03:00:00+02:00,115,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-06 03:00:00+02:00,2026-05-06 04:00:00+02:00,106,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-06 04:00:00+02:00,2026-05-06 05:00:00+02:00,190,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-06 05:00:00+02:00,2026-05-06 06:00:00+02:00,587,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-06 06:00:00+02:00,2026-05-06 07:00:00+02:00,2622,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-06 07:00:00+02:00,2026-05-06 08:00:00+02:00,3984,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
